timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
306406750,306304369,6780433,455.7671,0.13312003,0.07711792,12.385034,5.3354484e-05
306926906,306823947,6780433,455.77127,0.13312522,0.08673096,12.385052,6.74851e-05
307366762,307256948,6780433,455.77368,0.13324049,0.09524536,12.3851385,8.1384984e-05
307796904,307689947,6780433,455.77548,0.13318881,0.24038696,12.385098,0.0005184177
308316937,308209548,6780433,455.77536,0.13319597,0.07537842,12.385077,5.097448e-05
308916766,308815747,6780433,455.77557,0.13309558,-0.05596924,12.384992,2.810351e-05
309176761,309075547,6780433,455.77945,0.1330998,0.19345093,12.384975,0.00033574065
309956759,309854961,6780433,455.78342,0.13311091,0.2000122,12.384994,0.00035890104
310396753,310287971,6780433,455.78162,0.13322763,-0.14440918,12.385107,0.0001870886
310826899,310720971,6780433,455.7892,0.1331773,0.2197876,12.385068,0.00043337658
311436930,311327147,6780433,455.79916,0.13323824,0.10119629,12.385141,9.1872535e-05
311956896,311846773,6780433,455.7987,0.13324259,0.119659424,12.3851385,0.00012845483
312296900,312193149,6780433,455.80588,0.13313375,0.09820557,12.385004,8.6523396e-05
312906903,312799369,6780433,455.81012,0.13320088,0.11904907,12.385077,0.00012714836
313336747,313232362,6780433,455.81302,0.1331533,0.20388794,12.385035,0.00037294376
313766901,313665350,6780433,455.81305,0.13310374,-0.11999512,12.38501,0.00012917792
314286901,314184948,6780433,455.81827,0.13311094,0.12112427,12.385014,0.00013162044
314896751,314791151,6780433,455.82086,0.13317452,0.11691284,12.385067,0.00012262628
315416945,315310748,6780433,455.824,0.13317995,0.12149048,12.385088,0.00013241674
316026750,315916948,6780433,455.8228,0.1332405,-0.09197998,12.38513,7.590031e-05
316456901,316349948,6780433,455.82568,0.13318884,0.090270996,12.3850975,7.3106254e-05
316796750,316696349,6780433,455.826,0.1330811,-0.098083496,12.384964,8.630871e-05
317056901,316956157,6780433,455.8273,0.13308625,0.11419678,12.384974,0.000116995754
317926903,317822148,6780433,455.82477,0.13315749,-0.07879639,12.38504,5.5702243e-05
318096898,317995367,6780433,455.82492,0.13310377,0.15759277,12.384992,0.00022280983
318876770,318774750,6780433,455.82565,0.13311419,-0.12942505,12.384992,0.00015027904
319396901,319294369,6780433,455.82825,0.13312007,0.12271118,12.384988,0.00013509217
319656750,319554176,6780433,455.8253,0.13312276,-0.14675903,12.384999,0.0001932285
320356750,320246948,6780433,455.83023,0.13324052,0.13433838,12.385127,0.00016190388
320956750,320853148,6780433,455.83014,0.13313378,-0.10757446,12.385015,0.0001038196
321386898,321286151,6780433,455.8298,0.13308626,-0.09680176,12.384993,8.406752e-05
321906902,321805748,6780433,455.8298,0.1330956,0.101379395,12.385001,9.220635e-05
321996903,321892358,6780433,455.83105,0.13315336,0.11380005,12.385056,0.000116183495
322776751,322671776,6780433,455.83597,0.13316499,0.080200195,12.385036,5.770468e-05
323296750,323191348,6780433,455.8379,0.13317157,0.08630371,12.385059,6.682183e-05
323466752,323364548,6780433,455.83923,0.13311726,0.08743286,12.385007,6.858207e-05
323986895,323884175,6780433,455.84128,0.1331228,0.13415527,12.385001,0.00016146446
324946748,324836779,6780433,455.8355,0.13324264,-0.10983276,12.385132,0.00010822328
325026750,324923372,6780433,455.8369,0.13313188,0.13018799,12.385041,0.0001520554
325896902,325789383,6780433,455.83466,0.13320094,-0.13162231,12.385079,0.00015542387
326236747,326135748,6780433,455.83212,0.1330956,-0.13128662,12.384987,0.00015463325
326936900,326828569,6780433,455.8259,0.13321775,-0.24465942,12.385149,0.00053700723
327456905,327348149,6780433,455.82086,0.13322464,-0.100250244,12.385144,9.016278e-05
327886746,327781152,6780433,455.815,0.1331746,-0.1621399,12.38506,0.00023585175
328236751,328127568,6780433,455.8169,0.13323341,0.09725952,12.385128,8.486356e-05
328926926,328820357,6780433,455.8145,0.13318476,-0.123168945,12.385075,0.000136101
329446898,329339948,6780433,455.81534,0.13318892,0.0921936,12.385085,7.625355e-05
329876900,329772948,6780433,455.8168,0.13313925,0.09555054,12.385027,8.190809e-05
330396904,330292548,6780433,455.82205,0.13314901,0.09210205,12.385039,7.6102464e-05
330566896,330465747,6780433,455.82544,0.13309567,0.2250061,12.385005,0.0004542029
331266898,331158569,6780433,455.82614,0.13321775,-0.045166016,12.38511,1.8301269e-05
331866906,331764747,6780433,455.82767,0.13311425,-0.1802063,12.385019,0.0002913404
332216756,332111152,6780433,455.82968,0.13317458,0.1449585,12.385063,0.0001885153
332736895,332630748,6780433,455.83194,0.13318,0.15942383,12.38508,0.0002280159
333346896,333236947,6780433,455.83658,0.13324057,0.046905518,12.38514,1.9738058e-05
334036904,333929748,6780433,455.83847,0.13319077,0.11135864,12.385097,0.000111251524
334376899,334276161,6780433,455.84085,0.1330863,0.076049805,12.384978,5.1886986e-05
334816945,334709177,6780433,455.84897,0.1332056,0.18276978,12.385109,0.00029968595
335416769,335315350,6780433,455.85373,0.1331038,0.19631958,12.384981,0.00034577164
335856752,335748372,6780433,455.85797,0.13322127,0.1685791,12.385134,0.00025495543
336456898,336354548,6780433,455.8585,0.13311726,0.110443115,12.385,0.00010943059
336716766,336614368,6780433,455.85883,0.1331201,-0.11282349,12.38497,0.0001141988
337326757,337220600,6780433,455.86108,0.13318236,0.17141724,12.385051,0.0002636141
337756899,337653569,6780433,455.86166,0.13312978,-0.1529541,12.385026,0.0002098857
338276750,338173148,6780433,455.8652,0.13313377,0.14215088,12.385002,0.00018128443
338886896,338779369,6780433,455.86264,0.1332009,-0.17495728,12.385089,0.00027461382
339056903,338952548,6780433,455.8643,0.13314891,0.06719971,12.385027,4.0513085e-05
339926899,339818569,6780433,455.8668,0.13321768,0.115356445,12.385124,0.00011938255
340446937,340338148,6780433,455.8731,0.13322456,0.17242432,12.385128,0.00026671903
340706900,340597947,6780433,455.87717,0.13322766,0.1274414,12.385115,0.00014570638
341396895,341290747,6780433,455.88464,0.13317995,0.100860596,12.385083,9.126445e-05
341826903,341723748,6780433,455.89178,0.1331276,0.20767212,12.3850155,0.00038691654
342436757,342329962,6780433,455.9037,0.13318883,0.12591553,12.385075,0.0001422386
342956757,342849548,6780433,455.91037,0.13319597,0.119781494,12.385079,0.00012871767
343216767,343109369,6780433,455.9151,0.1332009,0.13925171,12.385075,0.00017396422
343556755,343455748,6780433,455.91855,0.13309556,0.15261841,12.384979,0.00020896619
344426759,344321774,6780433,455.92236,0.13316494,0.12542725,12.385061,0.00014113772
344946753,344841348,6780433,455.92642,0.13317153,0.24597168,12.385059,0.00054278725
345376759,345274372,6780433,455.92313,0.13312007,-0.13909912,12.385018,0.00017358396
345466749,345360974,6780433,455.92447,0.13317731,0.12249756,12.385071,0.00013462132
346416942,346313569,6780433,455.93283,0.13312978,0.16607666,12.385027,0.00024744446
346856900,346746569,6780433,455.93616,0.13324456,0.14074707,12.3851385,0.0001777196
347286746,347179548,6780433,455.9402,0.13319597,0.17932129,12.385084,0.00028848433
347886902,347785747,6780433,455.9455,0.13309556,0.2869568,12.384979,0.0007387461
348326757,348218747,6780433,455.9495,0.13321388,-0.12536621,12.385117,0.00014099976
348926769,348824961,6780433,455.95767,0.13311093,0.09429932,12.385001,7.977715e-05
349276926,349171348,6780433,455.96347,0.13317153,0.14382935,12.385076,0.00018558967
349796747,349690977,6780433,455.96625,0.13317731,-0.15951538,12.385088,0.00022827771
350406753,350297148,6780433,455.96524,0.13323829,-0.18325806,12.385137,0.00030128867
350926903,350816771,6780433,455.96423,0.13324264,-0.08810425,12.385133,6.963868e-05
351266895,351163148,6780433,455.9657,0.1331338,0.23461914,12.385016,0.0004938417
351876903,351769369,6780433,455.96548,0.13320094,-0.053375244,12.38511,2.5558618e-05
352306752,352202357,6780433,455.96713,0.13315336,0.12145996,12.385043,0.0001323507
352736747,352635350,6780433,455.97177,0.13310379,0.14147949,12.385002,0.00017957603
353436748,353328148,6780433,455.97824,0.13322458,0.21936035,12.385122,0.00043169144
353866752,353761155,6780433,455.98517,0.13317455,0.1269226,12.385073,0.00014452297
354386902,354280748,6780433,455.99362,0.13317998,0.2006836,12.385074,0.0003613122
354906896,354800359,6780433,456.00232,0.1331847,0.18811035,12.385079,0.0003174564
355426753,355319961,6780433,456.00748,0.13318886,0.11407471,12.385086,0.000116744704
355766900,355666357,6780433,456.00882,0.13308111,-0.18389893,12.384962,0.0003034039
356206958,356099368,6780433,456.01144,0.13320093,0.19671631,12.385074,0.00034716795
356466749,356359183,6780433,456.01245,0.13320553,0.077697754,12.385105,5.415951e-05
357416760,357311775,6780433,456.01447,0.13316497,-0.12231445,12.3850355,0.00013421956
357936903,357831348,6780433,456.01083,0.13317154,-0.14178467,12.3850765,0.00018035049
358196747,358091152,6780433,456.0092,0.13317452,0.21444702,12.38507,0.00041257133
358806753,358697365,6780433,456.0084,0.1332359,0.15390015,12.385107,0.00021248867
359326752,359216948,6780433,456.00525,0.13324052,-0.11001587,12.385162,0.00010858416
359666756,359563372,6780433,456.00635,0.13313188,0.05947876,12.385021,3.1738364e-05
360276754,360169548,6780433,456.00574,0.133196,0.10598755,12.385074,0.00010077866
360706902,360602569,6780433,456.0023,0.13314895,-0.19891357,12.385026,0.0003549682
361316929,361208748,6780433,456.00388,0.13321394,0.10290527,12.385113,9.5002004e-05
361746900,361641779,6780433,455.9998,0.133165,-0.16616821,12.385066,0.00024771658
362096760,361988148,6780433,455.99826,0.13322459,-0.055267334,12.38511,2.7402783e-05
362696896,362594369,6780433,455.99576,0.13312012,-0.11956787,12.385003,0.00012825974
363136899,363027362,6780433,455.9981,0.13323592,0.15542603,12.385147,0.00021672239
363996942,363893372,6780433,455.99686,0.13313188,-0.06100464,12.385036,3.3387652e-05
364426899,364326348,6780433,456.00238,0.13308111,0.24435425,12.384981,0.0005356757
364946897,364845974,6780433,456.0046,0.13309108,0.117370605,12.384981,0.00012358929
365206753,365105747,6780433,456.0101,0.13309559,0.19741821,12.384986,0.0003496523
365816758,365711948,6780433,456.01453,0.13316137,0.27392578,12.385044,0.0006731716
366426751,366318148,6780433,456.0187,0.13322458,0.13027954,12.385125,0.0001522683
366946899,366837748,6780433,456.0216,0.1332306,-0.11795044,12.385135,0.00012481186
367376751,367270748,6780433,456.02383,0.13317996,-0.14468384,12.38505,0.00018780181
367726752,367617147,6780433,456.02856,0.13323829,0.11047363,12.385108,0.00010949012
368586746,368483148,6780433,456.0297,0.1331338,0.036132812,12.385004,1.1712912e-05
369016754,368916152,6780433,456.03268,0.13308625,0.21191406,12.38498,0.00040288558
369366900,369262549,6780433,456.03244,0.13314894,-0.087005615,12.385048,6.791323e-05
369796899,369695567,6780433,456.03387,0.13309981,0.08929443,12.384977,7.153376e-05
370236747,370128569,6780433,456.0371,0.13321768,0.039978027,12.385123,1.4338373e-05
370576755,370474948,6780433,456.03635,0.13311093,-0.16577148,12.385007,0.0002465363
371356898,371254369,6780433,456.0374,0.13312007,0.19552612,12.385024,0.0003429811
371876926,371773947,6780433,456.0334,0.13312526,-0.158844,12.38503,0.00022636121
372396751,372293570,6780433,456.03317,0.13312982,0.12768555,12.385044,0.00014626601
372656906,372553388,6780433,456.03137,0.13313188,-0.18826294,12.385063,0.00031797204
373436929,373332748,6780433,456.03036,0.13314423,-0.059539795,12.385061,3.1803433e-05
373956927,373852361,6780433,456.02777,0.13315336,-0.12008667,12.385048,0.00012937472
374386901,374285358,6780433,456.0253,0.13310379,-0.18005371,12.385022,0.00029084718
374736902,374631775,6780433,456.022,0.13316502,-0.10568237,12.385079,0.0001001991
375346898,375237948,6780433,456.01852,0.1332277,0.16897583,12.3851385,0.00025615672
375946750,375844176,6780433,456.0204,0.13312282,0.16989136,12.385011,0.0002589427
376206896,376103947,6780433,456.01996,0.13312532,-0.07992554,12.385026,5.731017e-05
376646751,376536948,6780433,456.02454,0.13324055,0.3053589,12.385135,0.00083652296
377416752,377316348,6780433,456.02744,0.13308112,0.10021973,12.384964,9.0109206e-05
377936905,377835970,6780433,456.02963,0.13309109,0.13565063,12.384998,0.00016508409
378376903,378268948,6780433,456.03433,0.1332099,0.14865112,12.385143,0.0001982407
378896903,378788569,6780433,456.03793,0.13321774,0.13464355,12.385124,0.00016264034
379326926,379221568,6780433,456.04202,0.13316841,0.17819214,12.385073,0.00028486297
379936747,379827748,6780433,456.0521,0.13323063,0.16931152,12.385114,0.00025717606
380366900,380260748,6780433,456.0535,0.13318,-0.11242676,12.385056,0.00011339631
380886901,380780358,6780433,456.0561,0.13318473,0.10360718,12.385051,9.630291e-05
381406905,381299948,6780433,456.06125,0.13318886,0.114593506,12.385054,0.00011780931
381746900,381646364,6780433,456.06708,0.13308111,0.17218018,12.384979,0.00026596745
382356902,382252548,6780433,456.072,0.13314894,0.18609619,12.38505,0.00031069532
382876900,382772148,6780433,456.07657,0.13315749,0.20431519,12.385053,0.00037450783
383306750,383205148,6780433,456.0798,0.13310747,-0.17092896,12.384987,0.0002621158
383746895,383638148,6780433,456.0829,0.13322456,0.1885376,12.3850975,0.0003188996
384266902,384157748,6780433,456.08884,0.13323058,0.13415527,12.385094,0.00016146325
384956972,384850547,6780433,456.08817,0.13318238,0.1515503,12.385074,0.00020604992
385386752,385283569,6780433,456.09412,0.13312979,0.16000366,12.385013,0.00022967879
385906902,385803148,6780433,456.101,0.13313377,0.15792847,12.385041,0.00022375918
386426899,386322748,6780433,456.10806,0.13314421,0.12271118,12.385073,0.00013509125
386776756,386669177,6780433,456.11105,0.13320555,0.10128784,12.385094,9.20392e-05
387036749,386928948,6780433,456.11252,0.13320985,0.13928223,12.385095,0.0001740402
387896902,387794948,6780433,456.1237,0.13311096,0.17288208,12.385032,0.0002681392
388156756,388054749,6780433,456.12762,0.1331142,0.26004028,12.385018,0.00060665543
389116926,389007361,6780433,456.12918,0.13323592,0.10491943,12.385139,9.875713e-05
389376753,389267147,6780433,456.1305,0.1332383,0.11001587,12.38512,0.00010858453
389896755,389786771,6780433,456.13525,0.13324265,0.26931763,12.385134,0.00065070833
390406750,390306348,6780433,456.1438,0.13308112,0.2310791,12.384975,0.00047905312
390756757,390652748,6780433,456.1478,0.13314423,0.112091064,12.385042,0.00011272026
391446747,391345552,6780433,456.1567,0.13309985,0.17315674,12.385003,0.0002689925
391886748,391778570,6780433,456.16534,0.13321774,0.2272644,12.385105,0.00046336223
392316929,392211570,6780433,456.17264,0.1331684,0.09188843,12.385037,7.574986e-05
392926943,392817748,6780433,456.18442,0.1332306,0.26452637,12.38514,0.00062776124
393446899,393337360,6780433,456.1956,0.1332359,0.14215088,12.385137,0.00018128246
393786896,393683747,6780433,456.2016,0.13312763,0.11657715,12.38504,0.00012192336
394396899,394289947,6780433,456.20926,0.13318886,0.2753296,12.385089,0.00068008644
394916903,394809547,6780433,456.2146,0.133196,0.06716919,12.385104,4.0476043e-05
395436750,395329180,6780433,456.22095,0.13320555,0.24328613,12.385098,0.0005309978
395956902,395848749,6780433,456.2272,0.13321392,0.22665405,12.385153,0.00046087493
396386896,396281773,6780433,456.23038,0.133165,0.07119751,12.3850565,4.5476718e-05
396906750,396801365,6780433,456.23917,0.13317157,0.11590576,12.385065,0.00012052281
397336901,397234369,6780433,456.24338,0.13312012,0.14251709,12.385023,0.00018221937
397686901,397580748,6780433,456.24533,0.13317998,0.1468811,12.385076,0.00019354887
398296759,398186948,6780433,456.2452,0.13324054,-0.15020752,12.385111,0.00020241419
398896771,398793148,6780433,456.2417,0.13313378,-0.11746216,12.385012,0.00012378187
399246905,399139548,6780433,456.2404,0.13319598,0.013031006,12.385074,1.523403e-06
399766904,399659178,6780433,456.23682,0.13320555,-0.101135254,12.385092,9.176211e-05
400196893,400092148,6780433,456.23685,0.13315748,-0.099975586,12.385052,8.967008e-05
400806756,400698372,6780433,456.236,0.13322124,0.035217285,12.385106,1.112678e-05
401326902,401217948,6780433,456.2371,0.13322768,0.15164185,12.385135,0.00020629793
401926754,401824176,6780433,456.2352,0.13312279,0.09963989,12.385022,8.906913e-05
402106746,401997358,6780433,456.2362,0.1332359,0.050323486,12.385125,2.2719487e-05
402796895,402690148,6780433,456.2385,0.13318682,0.2295227,12.385058,0.00047261853
403316940,403209747,6780433,456.23633,0.1331907,-0.11721802,12.385084,0.00012326712
403836901,403729369,6780433,456.2414,0.13320091,0.22250366,12.3850765,0.00044415353
404266750,404162359,6780433,456.24725,0.13315333,0.13265991,12.385028,0.00015788464
404616752,404508748,6780433,456.246,0.13321388,-0.03845215,12.385097,1.3264757e-05
405306745,405201568,6780433,456.24643,0.13316834,-0.11834717,12.385089,0.00012565336
405566899,405461348,6780433,456.24786,0.13317151,0.069488525,12.385058,4.331972e-05
406436748,406327368,6780433,456.24655,0.13323583,0.2137146,12.385118,0.00040975638
406956750,406846948,6780433,456.2538,0.13324045,0.27001953,12.3851,0.00065410626
407386897,407279948,6780433,456.2586,0.13318877,0.1706543,12.385081,0.00026127213
407906758,407799547,6780433,456.25677,0.13319595,-0.11541748,12.385086,0.000119509285
408246753,408145970,6780433,456.2612,0.13309103,0.09307861,12.38499,7.772517e-05
408946898,408838747,6780433,456.2611,0.13321388,-0.20010376,12.385116,0.00035922613
409286906,409185148,6780433,456.2594,0.13310747,-0.14416504,12.3850355,0.00018645763
409546896,409444948,6780433,456.26328,0.13311094,0.14575195,12.385021,0.00019058534
410326748,410224368,6780433,456.26016,0.13312009,-0.17138672,12.384994,0.00026352148
410846749,410743947,6780433,456.25754,0.13312528,-0.048339844,12.385006,2.0963884e-05
411286747,411176948,6780433,456.25873,0.1332405,0.11154175,12.385138,0.00011161731
411886747,411783148,6780433,456.25568,0.13313377,-0.17803955,12.38504,0.00028437606
412316749,412216151,6780433,456.25827,0.13308623,0.14456177,12.384955,0.00018748647
412756747,412649171,6780433,456.25653,0.13320553,-0.114715576,12.385105,0.00011805995
413446894,413341948,6780433,456.25604,0.13316135,0.089141846,12.385108,7.128874e-05
413706750,413601775,6780433,456.2544,0.13316497,-0.1482544,12.385064,0.00019718523
414226750,414121348,6780433,456.2501,0.13317156,-0.15093994,12.385051,0.00020439396
414836899,414727548,6780433,456.24506,0.13323332,-0.17877197,12.385121,0.00028671874
415436899,415333747,6780433,456.24606,0.1331276,0.08648682,12.385014,6.7105924e-05
415956753,415853372,6780433,456.2452,0.13313185,-0.17684937,12.385033,0.00028058686
416386895,416286347,6780433,456.2441,0.13308108,-0.105651855,12.384962,0.000100142184
416906753,416805973,6780433,456.24826,0.13309105,0.11898804,12.384978,0.00012701904
417426899,417325551,6780433,456.24738,0.13309978,-0.27679443,12.384974,0.00068734866
417946904,417845147,6780433,456.24484,0.13310744,0.09643555,12.384976,8.343276e-05
418297001,418191568,6780433,456.24994,0.13316832,0.1048584,12.385029,9.864315e-05
418906751,418797748,6780433,456.2501,0.13323054,-0.053466797,12.385112,2.564637e-05
419336896,419230748,6780433,456.24957,0.1331799,0.1401062,12.385064,0.00017610591
419856905,419750358,6780433,456.24612,0.13318466,-0.10974121,12.385091,0.000108043285
420116941,420010148,6780433,456.247,0.1331868,-0.11807251,12.385073,0.00012507098
420896754,420789548,6780433,456.2532,0.13319595,0.2284851,12.385078,0.0004683543
421326926,421222548,6780433,456.25674,0.1331489,0.15084839,12.385048,0.00020414613
421846903,421742148,6780433,456.25653,0.13315746,0.2019043,12.385052,0.00036572173
422366900,422261774,6780433,456.25162,0.13316496,-0.051971436,12.385046,2.4232002e-05
422886899,422781348,6780433,456.2547,0.13317153,0.1484375,12.38505,0.00019767284
423236927,423127748,6780433,456.2565,0.13323057,0.17245483,12.385123,0.00026681356
423836753,423733948,6780433,456.25296,0.13312526,-0.12420654,12.385022,0.00013840431
424446747,424340148,6780433,456.25488,0.1331868,0.14990234,12.385069,0.00020159321
424876758,424773148,6780433,456.24902,0.13313375,-0.26052856,12.385003,0.0006089366
425226903,425119548,6780433,456.24527,0.13319595,-0.27661133,12.385088,0.0006864333
425746754,425639171,6780433,456.2411,0.13320552,-0.056884766,12.385085,2.9030227e-05
426346897,426245350,6780433,456.2373,0.13310376,-0.114471436,12.384994,0.00011755902
426866754,426764949,6780433,456.22998,0.13311093,-0.21627808,12.385013,0.00041964886
427306752,427197948,6780433,456.229,0.13322768,-0.21453857,12.38515,0.00041292104
427906935,427804175,6780433,456.22046,0.13312279,-0.12936401,12.38503,0.00015013687
428346899,428237148,6780433,456.2189,0.1332383,-0.11010742,12.385156,0.00010876501
428946901,428843372,6780433,456.2158,0.13313189,0.11349487,12.385047,0.00011556127
429206900,429103165,6780433,456.21088,0.13313383,-0.16015625,12.38504,0.00023011655
429636755,429536151,6780433,456.20895,0.13308631,-0.10934448,12.384991,0.00010726438
430246903,430142362,6780433,456.2052,0.13315342,-0.12988281,12.385087,0.00015134281
430856748,430748569,6780433,456.20328,0.13321777,-0.10574341,12.385111,0.00010031462
431456751,431354748,6780433,456.20535,0.13311423,0.1171875,12.3849945,0.00012320385
431896751,431787748,6780433,456.20526,0.13323063,-0.11099243,12.385128,0.00011052072
432326896,432220747,6780433,456.2002,0.13317999,-0.10412598,12.385081,9.726953e-05
432936903,432826949,6780433,456.19165,0.13324057,-0.2071228,12.385149,0.00038486824
433276901,433173388,6780433,456.18912,0.1331319,-0.053344727,12.38502,2.5529585e-05
